TimeWindow, Flight, RiskCategory, O57, O58, O59, O60, O61, O62, O63, O64
240, Flight84, UNKNOWN, 0.9999999999980524, 1.062853717123566E-12, 1.0627508661110141E-12, 6.370460880154088E-13, 3.459709730816462E-13, 6.370449930153082E-13, 3.459705897887087E-13, 3.459595940712205E-13
240, Flight84, LOWRISK1, 0.8563720787523252, 0.0891378691721514, 0.054490052064306856, 4.634147135225549E-12, 1.479499835709528E-12, 4.6341206155352E-12, 1.4794964236730034E-12, 1.4794066089114093E-12
240, Flight84, LOWRISK2, 0.7857142856977958, 0.11923577473900886, 0.09504993952114509, 1.5058356834094196E-11, 4.80804511159144E-12, 1.505830268003001E-11, 4.8080357128542746E-12, 4.80774495159032E-12
240, Flight84, LOWRISK3, 0.7857142857234919, 0.12188194123840887, 0.09240377298121757, 2.0071433857513912E-11, 6.409810263781468E-12, 2.007138340320747E-11, 6.4098010390905276E-12, 6.409419402817838E-12
240, Flight84, LOWRISK4, 0.9999999999570672, 1.0526270224005097E-11, 1.052534174718708E-11, 6.613078321371559E-12, 3.715045345331181E-12, 6.613132244966845E-12, 3.715062061204666E-12, 3.714927457279657E-12
240, Flight85, SELECTEE, 4.053281697775562E-10, 0.5416814027030303, 0.4583185967068247, 6.580879597736802E-11, 2.0065839098149798E-11, 6.169459362583929E-11, 1.967275651075524E-11, 2.006492795614033E-11
240, Flight85, UNKNOWN, 0.9999999999989365, 8.646027457404631E-13, 8.644984245488601E-13, 5.063446349614549E-13, 2.706019130968408E-13, 5.063437740457478E-13, 2.706016093008372E-13, 2.705926668041749E-13
240, Flight85, LOWRISK1, 0.9999999999903005, 2.8451103437528707E-12, 2.8448674383779483E-12, 1.7696161428812896E-12, 9.868230801808133E-13, 1.7696202953836735E-12, 9.868240453424914E-13, 9.86792290082245E-13
240, Flight85, LOWRISK2, 0.9999999999771233, 5.8896831167916014E-12, 5.889172044697565E-12, 3.690349620996164E-12, 2.06906394564809E-12, 3.690370541285025E-12, 2.069070149374646E-12, 2.0689988067017025E-12
240, Flight85, LOWRISK3, 0.9999999999269799, 1.7482406222018204E-11, 1.7480872265624813E-11, 1.0997408329825962E-11, 6.184044617567206E-12, 1.0997638649184978E-11, 6.184117519891657E-12, 6.183848926501446E-12
240, Flight85, LOWRISK4, 0.9999999999457874, 1.3133986600760788E-11, 1.3132836430925816E-11, 8.256800209056633E-12, 4.640764440504433E-12, 8.25695133204705E-12, 4.640812104983239E-12, 4.640617843156526E-12
240, Flight86, SELECTEE, 0.07312649297224043, 0.13842481172997065, 0.0, 0.17894922647592582, 0.29265396232160434, 0.14043428955493806, 0.17641121694718823, 0.0
240, Flight86, UNKNOWN, 0.9999999999973067, 1.2325340726196597E-12, 1.2324202899908053E-12, 7.465805024607519E-13, 4.084843317756008E-13, 7.465803023547546E-13, 4.084841941717451E-13, 4.084712121695206E-13
240, Flight86, LOWRISK1, 0.9999999999880801, 3.357800100523499E-12, 3.3575108681729137E-12, 2.0933580199607975E-12, 1.1693403982944434E-12, 2.0933639163163073E-12, 1.1693419109970518E-12, 1.1693037458643748E-12
240, Flight86, LOWRISK2, 0.9999999999645904, 8.786882181444366E-12, 8.786116548689232E-12, 5.516768676340673E-12, 3.097699163739912E-12, 5.516820484268072E-12, 3.0977151350337423E-12, 3.0976014394176733E-12
240, Flight86, LOWRISK3, 0.9999999997765233, 5.226844384278414E-11, 5.2263998421462885E-11, 3.292077588258861E-11, 1.853009869609332E-11, 3.292299835497273E-11, 1.8530815635342596E-11, 1.85295193344816E-11
240, Flight86, LOWRISK4, 0.9999999997765409, 5.2263618306103185E-11, 5.225921237412796E-11, 3.291815282405084E-11, 1.8529066850509827E-11, 3.292077087316383E-11, 1.8529913123530798E-11, 1.8528491225531978E-11
240, Flight87, SELECTEE, 0.02083801616020759, 0.04945864612691059, 0.0, 0.11372657078835857, 0.6626295373682818, 0.05766133083751573, 0.09568589872059323, 0.0
240, Flight87, UNKNOWN, 0.999999999993136, 2.1909877345191077E-12, 2.190805839331154E-12, 1.355967256859229E-12, 7.534140452880065E-13, 1.355969021993928E-12, 7.534142288785806E-13, 7.533908923480139E-13
240, Flight87, LOWRISK1, 0.9999999999771172, 5.8914951880377136E-12, 5.890973043893778E-12, 3.691179499880273E-12, 2.0693910926528834E-12, 3.691184798048702E-12, 2.0693923350189267E-12, 2.0693251301006703E-12
240, Flight87, LOWRISK2, 0.9999999999598356, 1.0647882301483654E-11, 1.064721755128852E-11, 5.995905052526461E-12, 3.122535955257033E-12, 5.995970961069195E-12, 3.1225491937862093E-12, 3.1224484404441226E-12
240, Flight87, LOWRISK3, 0.9999999998738444, 3.0785328584422085E-11, 3.0782903614242504E-11, 1.8478266789849193E-11, 1.0040346021578673E-11, 1.8478500790624284E-11, 1.0040413689104348E-11, 1.0040044391599889E-11
240, Flight87, LOWRISK4, 0.9999999998893606, 2.6180421572137114E-11, 2.6178124942662593E-11, 1.6479094100506246E-11, 9.270813528216412E-12, 1.6479561956700045E-11, 9.270962501430592E-12, 9.270519771235413E-12
240, Flight88, SELECTEE, 1.3885523108217494E-11, 1.2611505353447494E-9, 1.2666992660780235E-9, 0.08034616999315326, 0.4601718115377978, 0.019653826566629673, 0.02366301383232679, 0.4161651755308472
240, Flight88, UNKNOWN, 0.6999999999976594, 0.2431943604546551, 0.05680563954274757, 2.511678210241764E-12, 8.016067061216983E-13, 2.5116536258182106E-12, 8.016038831530557E-13, 8.015542115227624E-13
240, Flight88, LOWRISK1, 0.44946045512823557, 0.3944464163532682, 0.15609312849721702, 8.0371426164107E-12, 2.565122772015735E-12, 8.036955240594606E-12, 2.5651022856616583E-12, 2.5649552258130504E-12
240, Flight88, LOWRISK2, 0.3999999999964569, 0.33636202455333986, 0.26363797533389205, 4.01680098037016E-11, 1.282356917211363E-11, 4.016385388414835E-11, 1.2823113079128574E-11, 1.2822754715367884E-11
240, Flight88, LOWRISK3, 0.40000000001870323, 0.3230754971095561, 0.2769245026960791, 6.023189407861936E-11, 1.9232850465770964E-11, 6.022335355024936E-11, 1.923190278442292E-11, 1.9231654453486186E-11
240, Flight88, LOWRISK4, 0.9999999996118197, 1.4800861463899064E-10, 1.480166129386031E-10, 3.036270816735341E-11, 1.1306678902587346E-11, 3.0362995107290957E-11, 1.1306745679991092E-11, 1.1306288590799836E-11
240, Flight89, SELECTEE, 6.971397029885711E-12, 9.331189706375308E-10, 9.342185604745983E-10, 0.08091965251059784, 0.4808078637531915, 0.019080345099041867, 0.02407054516000272, 0.39512159160534727
240, Flight89, UNKNOWN, 0.6999999999978086, 0.2342677964181714, 0.06573220357736799, 3.091237174031486E-12, 9.865851458708289E-13, 3.0912069883061816E-12, 9.865816536273538E-13, 9.86520611280493E-13
240, Flight89, LOWRISK1, 0.4494604551289877, 0.3719408808589945, 0.17859866398209664, 1.0959165566886672E-11, 3.4978254692464415E-12, 1.0958858840704408E-11, 3.49779190219521E-12, 3.497597717060649E-12
240, Flight89, LOWRISK2, 0.3999999999964569, 0.33636202455333986, 0.26363797533389205, 4.01680098037016E-11, 1.282356917211363E-11, 4.016385388414835E-11, 1.2823113079128574E-11, 1.2822754715367884E-11
240, Flight89, LOWRISK3, 0.4000000000109612, 0.3419343580765002, 0.25806564182591596, 3.0130674217808105E-11, 9.618225838561932E-12, 3.012824661270678E-11, 9.617961820441401E-12, 9.617610881863529E-12
240, Flight89, LOWRISK4, 0.9999999995718768, 1.2052857874692808E-10, 1.2052905569849853E-10, 5.567098887188857E-11, 2.607128148977652E-11, 5.5671069134277395E-11, 2.6071419714439988E-11, 2.6070792434684952E-11
240, Flight90, SELECTEE, 3.986350735792108E-10, 0.562344689729008, 0.43765530975174616, 4.278210403993534E-11, 1.3218056607297323E-11, 4.085315800206788E-11, 1.3030217968917587E-11, 1.3217295216756283E-11
240, Flight90, UNKNOWN, 0.9999999999963419, 1.4533822170109772E-12, 1.4532553889706564E-12, 8.877706627519759E-13, 4.886492624824139E-13, 8.877714194199906E-13, 4.886493397744224E-13, 4.886340173112411E-13
240, Flight90, LOWRISK1, 0.9999999999796292, 5.31054378303757E-12, 5.3100851935401715E-12, 3.3251710555939073E-12, 1.8633677760510855E-12, 3.3251886016828294E-12, 1.8633728954914808E-12, 1.8633092326882864E-12
240, Flight90, LOWRISK2, 0.9999999998893652, 2.6179118802008406E-11, 2.617683887645499E-11, 1.6478425981557217E-11, 9.270549966764975E-12, 1.6478963722884068E-11, 9.270721217166239E-12, 9.27025729813918E-12
240, Flight90, LOWRISK3, 0.18433654806283725, 0.18457039017074242, 0.0, 0.1494897924471148, 0.16104669407776456, 0.16235918555103315, 0.15819738969237526, 0.0
240, Flight90, LOWRISK4, 0.9999999997765409, 5.2263618306103185E-11, 5.225921237412796E-11, 3.291815282405084E-11, 1.8529066850509827E-11, 3.292077087316383E-11, 1.8529913123530798E-11, 1.8528491225531978E-11
300, Flight31, SELECTEE, 0.11111111136502448, 3.7931410907821853E-10, 3.791167780268758E-10, 0.5144855181275749, 5.448686335868805E-11, 0.3744033695880211, 5.446971219335504E-11, 5.448203226354389E-11
300, Flight31, UNKNOWN, 0.9999999999797069, 4.2494964390723035E-12, 4.249128429581519E-12, 4.2491136406233095E-12, 1.928807485628881E-12, 4.2491513653131434E-12, 1.928814698092358E-12, 1.9287305621680804E-12
300, Flight31, LOWRISK1, 0.9999999999636384, 7.240343905151459E-12, 7.23971777137918E-12, 7.239686840130975E-12, 3.297333191306052E-12, 7.239791532154504E-12, 3.297354254555309E-12, 3.2972016949933067E-12
300, Flight31, LOWRISK2, 0.9999999999122012, 1.6815214722699665E-11, 1.681376894051058E-11, 1.6813606815601E-11, 7.677441707253745E-12, 1.681417816578488E-11, 7.677561088382149E-12, 7.677136098343735E-12
300, Flight31, LOWRISK3, 0.18433654806283725, 0.18457039017074242, 0.0, 0.1494897924471148, 0.16104669407776456, 0.16235918555103315, 0.15819738969237526, 0.0
300, Flight31, LOWRISK4, 0.19273019790892285, 0.18505686118968415, 0.0, 0.14714975696901378, 0.15674784686167814, 0.16195795053962714, 0.15635738653294157, 0.0
300, Flight32, SELECTEE, 1.2067827413522419E-11, 8.403349420108551E-11, 8.402903490784149E-11, 0.13506907093473172, 0.41597716655368533, 0.031597595891349854, 0.03830808034284582, 0.37904808609974694
300, Flight32, UNKNOWN, 0.8518518518431163, 2.3816176677330322E-11, 2.3802765469236654E-11, 0.06821290633797414, 3.4047805388720966E-12, 0.07993524176356681, 3.404782625994723E-12, 3.4044726167150024E-12
300, Flight32, LOWRISK1, 0.6044053877561495, 9.516711597813288E-11, 9.511739061735514E-11, 0.19647616204536122, 1.361639160684432E-11, 0.19911844996984682, 1.3616426725033742E-11, 1.36151978120843E-11
300, Flight32, LOWRISK2, 0.5555555555115177, 1.2685838028375183E-10, 1.2679135562125883E-10, 0.22504322754875228, 1.8154758603832826E-11, 0.2194012166341078, 1.81547473103747E-11, 1.8153173269494823E-11
300, Flight32, LOWRISK3, 0.5555555554684318, 3.780277705748783E-10, 3.7784266348501167E-10, 0.222394780417398, 5.4387478631132064E-11, 0.22204966319763214, 5.438704681516853E-11, 5.438333781410114E-11
300, Flight32, LOWRISK4, 0.9999999997318159, 5.03943018248951E-11, 5.038956566118172E-11, 5.040027062007044E-11, 2.3029078809589526E-11, 5.040315260822271E-11, 2.302967197945142E-11, 2.3028091472663717E-11
300, Flight33, SELECTEE, 0.11649343212031481, 0.0, 0.16915623877544264, 0.169288889496785, 0.0, 0.15862455440659737, 0.1729274127532656, 0.213509472449462
300, Flight33, UNKNOWN, 0.9999999999482098, 1.0112333521860546E-11, 1.0111460866298673E-11, 1.0111325668975109E-11, 4.611235291515776E-12, 1.0111576857880445E-11, 4.611287137854659E-12, 4.6110516778631794E-12
300, Flight33, LOWRISK1, 0.9999999998671969, 2.519265093225093E-11, 2.5190514736726973E-11, 2.5189697609808222E-11, 1.1509787571096341E-11, 2.5191236115872816E-11, 1.1510113593888788E-11, 1.1509333107958935E-11
300, Flight33, LOWRISK2, 0.9999999997321856, 5.0324065921285016E-11, 5.031992651309285E-11, 5.031663360823908E-11, 2.3006918262655404E-11, 5.032263014748028E-11, 2.3008216326244787E-11, 2.3006024662858598E-11
300, Flight33, LOWRISK3, 0.9999999997321858, 5.032404406957792E-11, 5.031990237379911E-11, 5.031660936308139E-11, 2.300691300145949E-11, 5.032260485954617E-11, 2.300821153736072E-11, 2.3006019414000626E-11
300, Flight33, LOWRISK4, 0.19604318415775748, 0.18503525468623064, 0.0, 0.14646512571951747, 0.15536336661027295, 0.1616234329592414, 0.15546963586884752, 0.0
300, Flight34, SELECTEE, 0.010004097409240069, 0.02416934637437637, 0.0, 0.061681297908280704, 0.0, 0.028873946386477896, 0.05011331853171387, 0.8251579933917786
300, Flight34, UNKNOWN, 0.9999999999832644, 3.6041600260810413E-12, 3.6039470215364996E-12, 3.7145689344683E-12, 1.5295108955218438E-12, 3.714653435683789E-12, 1.5295206015646481E-12, 1.5294632835102742E-12
300, Flight34, LOWRISK1, 0.7216227278996851, 7.609303906875963E-11, 7.605479281214478E-11, 0.13439738139111557, 1.0891340480638672E-11, 0.14397989052686858, 1.0891389015197136E-11, 1.0890404034115985E-11
300, Flight34, LOWRISK2, 0.6666666665610792, 3.7690600503724007E-10, 3.7674000996156353E-10, 0.16751535664095715, 5.4339311006148084E-11, 0.1658179758837931, 5.433980427872278E-11, 5.433540478495009E-11
300, Flight34, LOWRISK3, 0.666666666580068, 3.768435998798036E-10, 3.766769184593938E-10, 0.16534437549178016, 5.433752453790801E-11, 0.1679889570141122, 5.4337971541327377E-11, 5.4333622384705765E-11
300, Flight34, LOWRISK4, 0.17529396208238526, 0.18400305544219397, 0.0, 0.1519265125025723, 0.1657368871289976, 0.16278516906351015, 0.16025441378220817, 0.0
300, Flight35, SELECTEE, 1.218517206812285E-11, 8.487696863277278E-11, 8.486392655844421E-11, 0.5020148670561002, 0.16368198662229896, 0.19798513351343053, 0.05413360484326852, 0.08218440778546579
300, Flight35, UNKNOWN, 0.9999999999871985, 2.8552460288397273E-12, 2.855000763847162E-12, 2.8550017571134605E-12, 1.2904428627490492E-12, 2.8550151902612793E-12, 1.2904449929942287E-12, 1.290391608385245E-12
300, Flight35, LOWRISK1, 0.9999999999482039, 1.0113444037659999E-11, 1.0112563242471352E-11, 1.0112707770515046E-11, 4.611592652942605E-12, 1.0112840628462901E-11, 4.611619436039754E-12, 4.6114075499310345E-12
300, Flight35, LOWRISK2, 0.9999999997320096, 5.0357210412212365E-11, 5.035277952223282E-11, 5.035721358097043E-11, 2.301768278527264E-11, 5.036055987022663E-11, 2.301838853852506E-11, 2.3016739671717147E-11
300, Flight35, LOWRISK3, 0.999999999732014, 5.035634741249467E-11, 5.035192475137166E-11, 5.035620000614405E-11, 2.30174187356876E-11, 5.0359567478765434E-11, 2.3018130405203546E-11, 2.3016478099965415E-11
300, Flight35, LOWRISK4, 0.9999999997321618, 5.032844096731541E-11, 5.0324259274682554E-11, 5.0322474066124334E-11, 2.3008461761455513E-11, 5.032762492668636E-11, 2.3009574069891847E-11, 2.3007561225477E-11
300, Flight36, SELECTEE, 0.020838016160207633, 0.0, 0.04945864612691058, 0.11372657078835835, 0.0, 0.057661330837515574, 0.095685898720593, 0.6626295373682825
300, Flight36, UNKNOWN, 0.9999999997320833, 5.034316049105717E-11, 5.0338837949800036E-11, 5.0340569768888455E-11, 2.301328643905217E-11, 5.03444495285056E-11, 2.3014109822243892E-11, 2.301236031385141E-11
300, Flight36, LOWRISK1, 0.9999999997316581, 5.042454922305481E-11, 5.041959832384972E-11, 5.043519838965953E-11, 2.303848053033395E-11, 5.0437735195462223E-11, 2.3039023696554768E-11, 2.3037460030286814E-11
300, Flight36, LOWRISK2, 0.16017332346976626, 0.0, 0.18093195741971801, 0.15649155289597932, 0.17678204033240846, 0.16214927542522553, 0.16347185045877, 0.0
300, Flight36, LOWRISK3, 0.16370159836339673, 0.18217625214464164, 0.0, 0.15537221016156239, 0.17327399175617902, 0.16267530571534541, 0.1628006418607423, 0.0
300, Flight36, LOWRISK4, 0.18283763066603811, 0.18456077460545295, 0.0, 0.1498686284965854, 0.16171703100863782, 0.16247379288803115, 0.15854214233712213, 0.0
300, Flight37, SELECTEE, 1.2046550578626172E-11, 8.421342372557555E-11, 8.421150257052182E-11, 0.0813033518803494, 0.45830733538149926, 0.018696648228632744, 0.02367476207633113, 0.4180179022552061
300, Flight37, UNKNOWN, 0.7333333333227045, 3.465224744070253E-11, 3.463215627107427E-11, 0.12354561448483363, 4.952822256281976E-12, 0.1431210521108096, 4.952825905958142E-12, 4.95236924688049E-12
300, Flight37, LOWRISK1, 0.5106315156377648, 1.2687096965783664E-10, 1.2680443180030303E-10, 0.24799136016643333, 1.815527859221056E-11, 0.2413771238901526, 1.815524151237098E-11, 1.8153688092323237E-11
300, Flight37, LOWRISK2, 0.46666666656434086, 3.786456156074327E-10, 3.784534027530521E-10, 0.2758092012038699, 5.4413615244904794E-11, 0.2575241313139454, 5.4412036313848547E-11, 5.440931337168344E-11
300, Flight37, LOWRISK3, 0.46666666657953393, 3.7861699768215794E-10, 3.7842308534676545E-10, 0.2700496166453123, 5.4413086762156914E-11, 0.2632837158573706, 5.441149428987881E-11, 5.4408796222767396E-11
300, Flight37, LOWRISK4, 0.9999999995570141, 8.344271243126126E-11, 8.343937678601375E-11, 9.256149418190398E-11, 3.11569998499924E-11, 9.25617775156924E-11, 3.1157318397093574E-11, 3.115617446877011E-11
300, Flight39, SELECTEE, 0.003922078354494514, 0.00955407046053128, 0.0, 0.02583178479006355, 0.9285420144949328, 0.011580352221748337, 0.020569699680097153, 0.0
300, Flight39, UNKNOWN, 0.7333333333007795, 1.2661928879799194E-10, 1.265577285895335E-10, 0.12897196782927484, 1.8145148859905332E-11, 0.13769469856482458, 1.8145299531266484E-11, 1.8143652985313593E-11
300, Flight39, LOWRISK1, 0.5106315155777845, 3.7818441614668E-10, 3.7799522782422107E-10, 0.2504336627271654, 5.439420851627635E-11, 0.23893482077818273, 5.4393573515338045E-11, 5.439005250771366E-11
300, Flight39, LOWRISK2, 0.1295910211868381, 0.1720545023370758, 0.0, 0.16497480433719197, 0.2048502896209003, 0.1589823473121608, 0.16954703520770054, 0.0
300, Flight39, LOWRISK3, 0.13241997276522738, 0.17448079322459878, 0.0, 0.16444338586400634, 0.19822734022753002, 0.1606687174314763, 0.16975979048902873, 0.0
300, Flight39, LOWRISK4, 0.16703195743038396, 0.18313092332969677, 0.0, 0.15425565155044457, 0.17047505932949675, 0.16297215433063633, 0.16213425403120915, 0.0
300, Flight40, SELECTEE, 0.02083801616020759, 0.04945864612691059, 0.0, 0.11372657078835857, 0.6626295373682818, 0.05766133083751573, 0.09568589872059323, 0.0
300, Flight40, UNKNOWN, 0.9999999999482048, 1.0113290374485605E-11, 1.011241341656217E-11, 1.0112523595513627E-11, 4.611543211559172E-12, 1.0112664768518368E-11, 4.611571531246479E-12, 4.611358524319723E-12
300, Flight40, LOWRISK1, 0.9999999999121333, 1.6828244698794794E-11, 1.682669868718552E-11, 1.6828830556415613E-11, 7.681427277901697E-12, 1.6829069387302226E-11, 7.681477356066148E-12, 7.681106645853555E-12
300, Flight40, LOWRISK2, 0.9999999996929522, 5.785463768527279E-11, 5.784963816333976E-11, 5.916049996641619E-11, 2.517017985793303E-11, 5.916314422137312E-11, 2.5170673040782246E-11, 2.516916654908845E-11
300, Flight40, LOWRISK3, 0.9999999996961237, 5.7247035033959464E-11, 5.724189080129583E-11, 5.843217950276117E-11, 2.5003665688076606E-11, 5.843472332268391E-11, 2.5004152251730086E-11, 2.5002632836042016E-11
300, Flight40, LOWRISK4, 0.9999999997321389, 5.0332680602669485E-11, 5.032846215112124E-11, 5.0327850143259826E-11, 2.3009888548832042E-11, 5.033246864156233E-11, 2.301088283157857E-11, 2.3008981676163615E-11
300, Flight42, SELECTEE, 0.030258471662699696, 0.07021048627391965, 0.0, 0.14512993339505903, 0.0, 0.07993403218346565, 0.12633586696125038, 0.5481312095254731
300, Flight42, UNKNOWN, 0.9999999997321359, 5.033326358364955E-11, 5.0329036576179145E-11, 5.032852502174868E-11, 2.301007772512016E-11, 5.033312478014933E-11, 2.3011062182293187E-11, 2.300916764618413E-11
300, Flight42, LOWRISK1, 0.1709339695435658, 0.1833703340388975, 0.0, 0.15321853903502644, 0.16846902500709826, 0.16275260295146182, 0.16125552942581775, 0.0
300, Flight42, LOWRISK2, 0.16775406402065818, 0.18239062900496092, 0.0, 0.15429276465771782, 0.1712994533339728, 0.16241850237397898, 0.1618445866105788, 0.0
300, Flight42, LOWRISK3, 0.1708894275476053, 0.18321767355383245, 0.0, 0.15331092162823245, 0.16871525603680573, 0.1626815816906386, 0.16118513954475305, 0.0
300, Flight42, LOWRISK4, 0.18629827301468269, 0.18476267573071617, 0.0, 0.14892239579015137, 0.15994179743427414, 0.16230478687120448, 0.15777007116083877, 0.0
300, Flight43, SELECTEE, 0.07312649297224043, 0.13842481172997065, 0.0, 0.17894922647592582, 0.29265396232160434, 0.14043428955493806, 0.17641121694718823, 0.0
300, Flight43, UNKNOWN, 0.9999999999572101, 8.436979291764404E-12, 8.43625164473746E-12, 8.436184874590517E-12, 3.844789321149178E-12, 8.436342006723274E-12, 3.8448213057422984E-12, 3.844636209650165E-12
300, Flight43, LOWRISK1, 0.9999999998671919, 2.519353563837442E-11, 2.5191392695318095E-11, 2.51908937776392E-11, 1.1510097484337025E-11, 2.5192245467267406E-11, 1.1510383078089429E-11, 1.1509641625883028E-11
300, Flight43, LOWRISK2, 0.9999999997321635, 5.032810271811814E-11, 5.032393117817948E-11, 5.0322019483463115E-11, 2.3008337416646344E-11, 5.0327239246033523E-11, 2.300946305149215E-11, 2.3007437426621768E-11
300, Flight43, LOWRISK3, 0.18433654806283725, 0.18457039017074242, 0.0, 0.1494897924471148, 0.16104669407776456, 0.16235918555103315, 0.15819738969237526, 0.0
300, Flight43, LOWRISK4, 0.1927301979089227, 0.0, 0.1850568611896843, 0.1471497569690137, 0.0, 0.16195795053962728, 0.15635738653294165, 0.15674784686167798
300, Flight45, SELECTEE, 0.11649343212031481, 0.16915623877544264, 0.0, 0.169288889496785, 0.0, 0.15862455440659737, 0.1729274127532656, 0.213509472449462
300, Flight45, UNKNOWN, 0.9999999999347081, 1.2625620086540877E-11, 1.262453279044538E-11, 1.2624316586518247E-11, 5.76096871062678E-12, 1.2624712411520659E-11, 5.761051054038108E-12, 5.760739540018295E-12
300, Flight45, LOWRISK1, 0.9999999998671969, 2.519265093225093E-11, 2.5190514736726973E-11, 2.5189697609808222E-11, 1.1509787571096341E-11, 2.5191236115872816E-11, 1.1510113593888788E-11, 1.1509333107958935E-11
300, Flight45, LOWRISK2, 0.18944876327890633, 0.18478203902464163, 0.0, 0.14824807520602415, 0.1585551203797264, 0.16201655154706165, 0.15694945056550744, 0.0
300, Flight45, LOWRISK3, 0.19097922562412384, 0.0, 0.18487296915067733, 0.14782078408742125, 0.15778493240808877, 0.16194367833747855, 0.1565984103940779, 0.0
300, Flight45, LOWRISK4, 0.19604318415775748, 0.0, 0.18503525468623064, 0.14646512571951747, 0.15536336661027295, 0.1616234329592414, 0.15546963586884752, 0.0
300, Flight46, SELECTEE, 1.218517206812285E-11, 8.487696863277278E-11, 8.486392655844421E-11, 0.5020148670561002, 0.16368198662229896, 0.19798513351343053, 0.05413360484326852, 0.08218440778546579
300, Flight46, UNKNOWN, 0.9999999999482072, 1.0112821050186866E-11, 1.0111947406198858E-11, 1.0111957782614654E-11, 4.611396240940323E-12, 1.0112131182764616E-11, 4.6114314291985134E-12, 4.611212163279208E-12
300, Flight46, LOWRISK1, 0.9999999998671633, 2.5198951582870657E-11, 2.519676193998771E-11, 2.519752784941018E-11, 1.1511838122189828E-11, 2.519842317591299E-11, 1.1512025280398224E-11, 1.1511374430244246E-11
300, Flight46, LOWRISK2, 0.9999999997320096, 5.0357210412212365E-11, 5.035277952223282E-11, 5.035721358097043E-11, 2.301768278527264E-11, 5.036055987022663E-11, 2.301838853852506E-11, 2.3016739671717147E-11
300, Flight46, LOWRISK3, 0.17088942754760514, 0.18321767355383267, 0.0, 0.15331092162823232, 0.0, 0.16268158169063873, 0.16118513954475308, 0.1687152560368056
300, Flight46, LOWRISK4, 0.18629827301468269, 0.18476267573071617, 0.0, 0.14892239579015137, 0.15994179743427414, 0.16230478687120448, 0.15777007116083877, 0.0
300, Flight48, SELECTEE, 0.030258471662699696, 0.0, 0.07021048627391965, 0.14512993339505903, 0.0, 0.07993403218346565, 0.12633586696125038, 0.5481312095254731
300, Flight48, UNKNOWN, 0.9999999999572087, 8.437255537584148E-12, 8.436527498331825E-12, 8.436536134065042E-12, 3.844878636764593E-12, 8.436655576814307E-12, 3.844902541100403E-12, 3.8447252916846534E-12
300, Flight48, LOWRISK1, 0.999999999732063, 5.034701117653425E-11, 5.0342674423289816E-11, 5.0345139231692764E-11, 2.301448934014977E-11, 5.034886462404662E-11, 2.3015280441666976E-11, 2.30135611135331E-11
300, Flight48, LOWRISK2, 0.9999999997320096, 5.0357210412212365E-11, 5.035277952223282E-11, 5.035721358097043E-11, 2.301768278527264E-11, 5.036055987022663E-11, 2.301838853852506E-11, 2.3016739671717147E-11
300, Flight48, LOWRISK3, 0.17088942754760514, 0.18321767355383267, 0.0, 0.15331092162823232, 0.0, 0.16268158169063873, 0.16118513954475308, 0.1687152560368056
300, Flight48, LOWRISK4, 0.18629827301468252, 0.0, 0.18476267573071614, 0.1489223957901513, 0.0, 0.1623047868712045, 0.15777007116083888, 0.15994179743427414
300, Flight49, SELECTEE, 0.16372729094960514, 0.1818051266574026, 0.0, 0.15592159143514983, 0.0, 0.16233914134132307, 0.16244622955466967, 0.17376062006383663
300, Flight49, UNKNOWN, 0.9999999997322825, 5.031898022433493E-11, 5.0314838343376825E-11, 5.0310230241553046E-11, 2.3005387387938437E-11, 5.031710712545523E-11, 2.300687713285881E-11, 2.3004495769152447E-11
300, Flight49, LOWRISK1, 0.19589243034169462, 0.1849548374725837, 0.0, 0.14654627927981792, 0.15546232031419624, 0.1615899912382759, 0.1555541413554072, 0.0
300, Flight49, LOWRISK2, 0.19573603535379283, 0.1849514326666225, 0.0, 0.14658656249125168, 0.15555745400864388, 0.16159477275655565, 0.155573742725118, 0.0
300, Flight49, LOWRISK3, 0.19644539871600733, 0.0, 0.18499849307337618, 0.1463860785518307, 0.15520962220628923, 0.16155741314932218, 0.15540299430516163, 0.0
300, Flight49, LOWRISK4, 0.19839408186060709, 0.18502126285891377, 0.0, 0.14590530193927237, 0.0, 0.1614016152222003, 0.1549374945869711, 0.1543402435340217
300, Flight50, SELECTEE, 1.2116094437263627E-11, 8.453623488363296E-11, 8.452723980796317E-11, 0.3886227336674636, 0.21168189335189996, 0.11137726674854581, 0.08963103973039069, 0.19868706632301059
300, Flight50, UNKNOWN, 0.9999999999752073, 5.086971170712506E-12, 5.0865330409379576E-12, 5.086562141089603E-12, 2.3120282028202807E-12, 5.08659652338137E-12, 2.3120344265168153E-12, 2.311936071537778E-12
300, Flight50, LOWRISK1, 0.9999999999636249, 7.243020997527334E-12, 7.242374844301201E-12, 7.242808523307749E-12, 3.298146104631706E-12, 7.242845969994557E-12, 3.2981533364627227E-12, 3.2980116292705313E-12
300, Flight50, LOWRISK2, 0.9999999998967192, 1.9785597595093328E-11, 1.9784043996338207E-11, 2.0317530215258267E-11, 8.521996907535366E-12, 2.0317970684525566E-11, 8.522062229378662E-12, 8.521675814948751E-12
300, Flight50, LOWRISK3, 0.9999999996961237, 5.7247035033959464E-11, 5.724189080129583E-11, 5.843217950276117E-11, 2.5003665688076606E-11, 5.843472332268391E-11, 2.5004152251730086E-11, 2.5002632836042016E-11
