RiskCategory, TimeWindow, Flight, attOnBody_coverage, attOnBody_payoff, attOnBody_utility, attInCarryOn_coverage, attInCarryOn_payoff, attInCarryOn_utility
SELECTEE, 240, Flight58, 0.6875000004263624, 12499.999982945505, 4631.249993681309, 0.7500000008707287, 9999.999965170851, 3704.9999870958004
SELECTEE, 240, Flight59, 0.8437500003219541, 12499.99997424367, 4631.24999045728, 0.9166302135298191, 6669.582917614472, 2471.080470976162
SELECTEE, 240, Flight60, 0.7500000014726723, 12499.999926366385, 4631.249972718746, 0.7500000072992272, 12499.99963503864, 4631.249864781816
SELECTEE, 240, Flight61, 0.8611111119442328, 12499.999925019045, 4631.249972219556, 0.8994737116226051, 9047.365953965536, 3352.049085944231
SELECTEE, 240, Flight62, 0.7916666670592475, 12499.999976445151, 4631.249991272928, 0.8430443361229355, 9417.33983262387, 3489.1244079871435
SELECTEE, 240, Flight63, 0.37500000050324284, 12499.999989935144, 4631.249996270971, 0.7500000013151643, 4999.999973696714, 1852.4999902546324
SELECTEE, 240, Flight64, 0.8882344350010283, 10058.900849907455, 3726.8227648907123, 0.8929228491018102, 9636.943580837084, 3570.4875967001394
SELECTEE, 240, Flight65, 0.750000000611253, 12499.999969437347, 4631.249988676537, 0.7500000028528268, 12499.999857358662, 4631.249947151384
SELECTEE, 240, Flight66, 0.8611111116642435, 12499.999950218087, 4631.249981555801, 0.9032299227902486, 8709.306948877625, 3226.79822455916
SELECTEE, 240, Flight67, 0.8157202707717134, 7371.189169131465, 2731.0255871632075, 0.8382827118539569, 6468.691525841726, 2396.6502103243593
SELECTEE, 240, Flight68, 0.5833333357081223, 12499.999928756331, 4631.249973604221, 0.7500000040301164, 7499.999879096509, 2778.749955205257
SELECTEE, 240, Flight69, 0.7916666669591779, 12499.999982449328, 4631.249993497476, 0.8498584910077165, 9008.490539537012, 3337.645744898463
SELECTEE, 240, Flight70, 0.6875000012801014, 12499.999948795945, 4631.249981028897, 0.7500000022571355, 9999.999909714581, 3704.9999665492523
SELECTEE, 240, Flight71, 0.3750000007172473, 12499.999985655053, 4631.249994685197, 0.7500000016146953, 4999.999967706095, 1852.4999880351081
SELECTEE, 240, Flight72, 0.3750000027816469, 12499.999944367062, 4631.249979387996, 0.750000004113859, 4999.999917722819, 1852.4999695163044
SELECTEE, 240, Flight73, 0.3750000007172473, 12499.999985655053, 4631.249994685197, 0.7500000016146953, 4999.999967706095, 1852.4999880351081
SELECTEE, 240, Flight74, 0.7500000014726723, 12499.999926366385, 4631.249972718746, 0.7500000072992272, 12499.99963503864, 4631.249864781816
SELECTEE, 240, Flight75, 0.8611111115223795, 12499.999962985843, 4631.249986286255, 0.9093981033530623, 8154.170698224397, 3021.120243692139
SELECTEE, 240, Flight76, 0.5833333357081223, 12499.999928756331, 4631.249973604221, 0.7500000040301164, 7499.999879096509, 2778.749955205257
SELECTEE, 240, Flight77, 0.3750000007172473, 12499.999985655053, 4631.249994685197, 0.7500000016146953, 4999.999967706095, 1852.4999880351081
SELECTEE, 240, Flight78, 0.583333333840534, 12499.99998478398, 4631.249994362465, 0.7500000011476048, 7499.999965571857, 2778.7499872443727
SELECTEE, 240, Flight79, 0.8214285717510807, 12499.999977424348, 4631.249991635721, 0.8992720278499442, 7050.958050503906, 2612.379957711697
SELECTEE, 240, Flight80, 0.791666667161544, 12499.99997030736, 4631.249988998878, 0.8398721814463601, 9607.669113218393, 3559.6414064474147
SELECTEE, 240, Flight81, 0.25000000602279904, 7499.999939772009, 2778.7499776855293, 0.750000001125142, 2499.99998874858, 926.2499958313489
SELECTEE, 240, Flight82, 0.8214285718471793, 12499.999970697447, 4631.249989143404, 0.8845110802336865, 8084.224383641944, 2995.2051341393403
SELECTEE, 240, Flight83, 0.8437500003647604, 12499.999970819164, 4631.2499891885, 0.9069615271875446, 7443.077824996429, 2757.6603341611767
SELECTEE, 240, Flight84, 0.8214285717510807, 12499.999977424348, 4631.249991635721, 0.8992720278499442, 7050.958050503906, 2612.379957711697
SELECTEE, 240, Flight85, 0.5833333345319349, 12499.999964041952, 4631.249986677543, 0.7500000022449608, 7499.999932651177, 2778.749975047261
SELECTEE, 240, Flight86, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 240, Flight87, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.8622231945647452, 8266.60832611529, 3062.7783848257154
SELECTEE, 240, Flight88, 0.8750000008013646, 12499.999919863536, 4631.24997030944, 0.9064222149918993, 9357.778500810065, 3467.0569345501294
SELECTEE, 240, Flight89, 0.8750000005230251, 12499.999947697494, 4631.249980621921, 0.9091918885513335, 9080.811144866651, 3364.440529173094
SELECTEE, 240, Flight90, 0.5833333341466438, 12499.999975600686, 4631.249990960054, 0.7500000016384293, 7499.999950847122, 2778.749981788859
SELECTEE, 300, Flight31, 0.5833333361190882, 12499.999916427354, 4631.249969036335, 0.8114569721349727, 5656.290835950819, 2095.6557547197785
SELECTEE, 300, Flight32, 0.8611111119448811, 12499.9999249607, 4631.249972197939, 0.8994876302030059, 9046.113281729466, 3351.584970880767
SELECTEE, 300, Flight33, 0.7697057823649754, 4605.884352700491, 1706.4801526755318, 0.8176073334204882, 3647.8533315902364, 1351.5296593541825
SELECTEE, 300, Flight34, 0.8782239267032604, 9742.085863739165, 3609.4428125153604, 0.8842050891386781, 9263.592868905751, 3432.161157929581
SELECTEE, 300, Flight35, 0.750000002707595, 12499.999864620248, 4631.249949841802, 0.8575600936349178, 7121.995318254109, 2638.6992654131477
SELECTEE, 300, Flight36, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.862223194564745, 8266.608326115296, 3062.7783848257172
SELECTEE, 300, Flight37, 0.8750000008002212, 12499.999919977878, 4631.249970351803, 0.9042481178624531, 9575.188213754693, 3547.6072331961136
SELECTEE, 300, Flight39, 0.8955196982186399, 10448.030178136014, 3870.995180999393, 0.8991730216835249, 10082.697831647514, 3735.639546625404
SELECTEE, 300, Flight40, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.862223194564745, 8266.608326115296, 3062.7783848257172
SELECTEE, 300, Flight42, 0.8335559651885145, 8322.201740574275, 3083.375744882769, 0.849287188259287, 7535.640587035652, 2791.954837496709
SELECTEE, 300, Flight43, 0.7925481641694708, 6223.555074915876, 2305.827155256332, 0.8263269919662545, 5210.190241012366, 1930.3754842950814
SELECTEE, 300, Flight45, 0.7697057823649754, 4605.884352700491, 1706.4801526755318, 0.8176073334204883, 3647.853331590234, 1351.5296593541818
SELECTEE, 300, Flight46, 0.750000002707595, 12499.999864620248, 4631.249949841802, 0.8575600936349178, 7121.995318254109, 2638.6992654131477
SELECTEE, 300, Flight48, 0.8335559651885145, 8322.201740574275, 3083.375744882769, 0.849287188259287, 7535.640587035652, 2791.954837496709
SELECTEE, 300, Flight49, 0.7459019695197495, 2540.9803048025046, 941.433202929328, 0.8107854526150574, 1892.1454738494258, 701.0398980612123
SELECTEE, 300, Flight50, 0.7916666695500347, 12499.999826997917, 4631.249935902728, 0.8733532152291694, 7598.807086249834, 2815.3580254555636
SELECTEE, 300, Flight52, 0.8661026499921572, 9372.814500548993, 3472.627772453402, 0.8739908249136917, 8820.64225604158, 3268.047955863405
SELECTEE, 300, Flight53, 0.8782239267032604, 9742.085863739165, 3609.4428125153604, 0.8842050891386781, 9263.592868905751, 3432.161157929581
SELECTEE, 300, Flight54, 0.8882344350010283, 10058.900849907455, 3726.8227648907123, 0.8929228491018102, 9636.943580837084, 3570.4875967001394
SELECTEE, 300, Flight55, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 300, Flight56, 0.5833333361190882, 12499.999916427354, 4631.249969036335, 0.8114569721349727, 5656.290835950819, 2095.6557547197785
SELECTEE, 300, Flight58, 0.8157202707717135, 7371.18916913146, 2731.025587163206, 0.8382827118539569, 6468.691525841726, 2396.6502103243593
SELECTEE, 300, Flight59, 0.8782239267032604, 9742.085863739165, 3609.4428125153604, 0.8842050891386781, 9263.592868905751, 3432.161157929581
SELECTEE, 300, Flight61, 0.8611111115233514, 12499.999962898373, 4631.249986253847, 0.9007155033519555, 8935.604698324005, 3310.6415407290438
SELECTEE, 300, Flight62, 0.7916666695500347, 12499.999826997917, 4631.249935902728, 0.8733532152291694, 7598.807086249834, 2815.3580254555636
SELECTEE, 300, Flight63, 0.3750000015015942, 12499.999969968116, 4631.249988873187, 0.7710700674807655, 4578.598650384691, 1696.3707999675278
SELECTEE, 300, Flight64, 0.8611111119448811, 12499.9999249607, 4631.249972197939, 0.8994876302030059, 9046.113281729466, 3351.584970880767
SELECTEE, 300, Flight65, 0.7500000006641812, 12499.999966790941, 4631.249987696044, 0.8618994299221249, 6905.028503893756, 2558.3130606926366
SELECTEE, 300, Flight66, 0.8611111114618013, 12499.999968437882, 4631.2499883062355, 0.9003209449561693, 8971.114953944762, 3323.798090436534
SELECTEE, 300, Flight67, 0.6875000027566802, 12499.999889732791, 4631.249959145999, 0.8389254083409241, 6442.983666363036, 2387.1254483875045
SELECTEE, 300, Flight68, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 300, Flight69, 0.7916666677100688, 12499.999937395874, 4631.249976805171, 0.8765709561128117, 7405.742633231301, 2743.827645612197
SELECTEE, 300, Flight70, 0.6875000014314574, 12499.999942741704, 4631.249978785801, 0.8411514776121244, 6353.940895515025, 2354.1351017883167
SELECTEE, 300, Flight71, 0.3750000006079412, 12499.999987841175, 4631.249995495155, 0.7712316466107043, 4575.367067785914, 1695.173498614681
SELECTEE, 300, Flight72, 0.3750000006079412, 12499.999987841175, 4631.249995495155, 0.7712316466107043, 4575.367067785914, 1695.173498614681
SELECTEE, 300, Flight73, 0.37500000390615046, 12499.99992187699, 4631.249971055425, 0.771038425607133, 4579.231487857341, 1696.6052662511447
SELECTEE, 300, Flight74, 0.750000002707595, 12499.999864620248, 4631.249949841802, 0.8575600936349178, 7121.995318254109, 2638.6992654131477
SELECTEE, 300, Flight75, 0.8611111114946183, 12499.999965484356, 4631.249987211954, 0.9006582392796871, 8940.758464828157, 3312.551011218832
SELECTEE, 300, Flight76, 0.583333334249279, 12499.99997252163, 4631.249989819264, 0.8133186991815022, 5600.439024554933, 2074.9626585976025
SELECTEE, 300, Flight77, 0.3750000015015942, 12499.999969968116, 4631.249988873187, 0.7710700674807655, 4578.598650384691, 1696.3707999675278
SELECTEE, 300, Flight78, 0.58333333403021, 12499.999979093698, 4631.249992254215, 0.8137839164660785, 5586.4825060176445, 2069.791768479537
SELECTEE, 300, Flight79, 0.8214285719692692, 12499.999962151154, 4631.249985977002, 0.8870731497305174, 7904.87951886378, 2928.7578617390304
SELECTEE, 300, Flight80, 0.7916666695500347, 12499.999826997917, 4631.249935902728, 0.8733532152291694, 7598.807086249834, 2815.3580254555636
SELECTEE, 300, Flight81, 0.25000000842996634, 7499.999915700338, 2778.749968766975, 0.7500000013903306, 2499.9999860966936, 926.2499948488249
SELECTEE, 300, Flight82, 0.8214285717857408, 12499.999974998143, 4631.249990736812, 0.8886369664238656, 7795.4123503294095, 2888.2002757970463
SELECTEE, 300, Flight83, 0.8437500004443326, 12499.999964453395, 4631.249986829983, 0.894840990335888, 8412.720773128956, 3116.9130464442783
SELECTEE, 300, Flight84, 0.8214285722863844, 12499.99993995309, 4631.24997775262, 0.8850297871152861, 8047.914901929971, 2981.7524711650544
SELECTEE, 300, Flight85, 0.583333334695709, 12499.999959128729, 4631.249984857194, 0.8126376433498336, 5620.870699504992, 2082.5325941665997
SELECTEE, 300, Flight86, 0.5833333361190882, 12499.999916427354, 4631.249969036335, 0.8114569721349727, 5656.290835950819, 2095.6557547197785
SELECTEE, 300, Flight87, 0.7916666695500347, 12499.999826997917, 4631.249935902728, 0.8733532152291694, 7598.807086249834, 2815.3580254555636
SELECTEE, 300, Flight88, 0.8750000005243481, 12499.999947565188, 4631.249980572902, 0.9047165262829249, 9528.347371707512, 3530.2527012176333
SELECTEE, 300, Flight89, 0.8750000008002212, 12499.999919977878, 4631.249970351803, 0.9042481178624531, 9575.188213754693, 3547.6072331961136
SELECTEE, 300, Flight90, 0.583333334249279, 12499.99997252163, 4631.249989819264, 0.8133186991815022, 5600.439024554933, 2074.9626585976025
SELECTEE, 360, Flight61, 0.8860721157499277, 10253.509582506505, 3798.9253003186604, 0.8904764484771318, 9857.119637058137, 3652.0628255300394
SELECTEE, 360, Flight63, 0.7697057823649754, 4605.884352700491, 1706.4801526755318, 0.8176073334204882, 3647.8533315902364, 1351.5296593541825
SELECTEE, 360, Flight64, 0.8882344350010283, 10058.900849907455, 3726.8227648907123, 0.8929228491018102, 9636.943580837084, 3570.4875967001394
SELECTEE, 360, Flight65, 0.8335559651885145, 8322.201740574275, 3083.375744882769, 0.849287188259287, 7535.640587035652, 2791.954837496709
SELECTEE, 360, Flight66, 0.8882344350010285, 10058.900849907435, 3726.8227648907045, 0.8929228491018104, 9636.943580837064, 3570.487596700132
SELECTEE, 360, Flight67, 0.8157202707717135, 7371.18916913146, 2731.025587163206, 0.8382827118539569, 6468.691525841726, 2396.6502103243593
SELECTEE, 360, Flight68, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 360, Flight69, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.862223194564745, 8266.608326115296, 3062.7783848257172
SELECTEE, 360, Flight70, 0.8157202707717134, 7371.189169131465, 2731.0255871632075, 0.8382827118539569, 6468.691525841726, 2396.6502103243593
SELECTEE, 360, Flight71, 0.7697057823649754, 4605.884352700491, 1706.4801526755318, 0.8176073334204883, 3647.853331590234, 1351.5296593541818
SELECTEE, 360, Flight72, 0.7803247465954516, 4393.505068090968, 1627.7936277277036, 0.8220362840334713, 3559.274319330574, 1318.7111353119776
SELECTEE, 360, Flight74, 0.8335559651885145, 8322.201740574275, 3083.375744882769, 0.849287188259287, 7535.640587035652, 2791.954837496709
SELECTEE, 360, Flight75, 0.8882344350010285, 10058.900849907435, 3726.8227648907045, 0.8929228491018104, 9636.943580837064, 3570.487596700132
SELECTEE, 360, Flight76, 0.7980162840857097, 6059.511477428709, 2245.0490023873367, 0.8290350169065717, 5128.94949280285, 1900.2757870834557
SELECTEE, 360, Flight77, 0.7697057823649754, 4605.884352700491, 1706.4801526755318, 0.8176073334204882, 3647.8533315902364, 1351.5296593541825
SELECTEE, 360, Flight78, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 360, Flight80, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.8622231945647452, 8266.60832611529, 3062.7783848257154
SELECTEE, 360, Flight81, 0.7459019695197495, 2540.9803048025046, 941.433202929328, 0.8107854526150574, 1892.1454738494258, 701.0398980612123
SELECTEE, 360, Flight82, 0.8661026499921572, 9372.814500548993, 3472.627772453402, 0.8739908249136917, 8820.64225604158, 3268.047955863405
SELECTEE, 360, Flight83, 0.8782239267032604, 9742.085863739165, 3609.4428125153604, 0.8842050891386781, 9263.592868905751, 3432.161157929581
SELECTEE, 360, Flight85, 0.7925481641694709, 6223.555074915872, 2305.8271552563306, 0.8263269919662544, 5210.190241012369, 1930.3754842950827
SELECTEE, 360, Flight86, 0.7925481641694708, 6223.555074915876, 2305.827155256332, 0.8263269919662545, 5210.190241012366, 1930.3754842950814
SELECTEE, 360, Flight87, 0.8513510856200968, 8918.934862794194, 3304.465366665249, 0.8622231945647452, 8266.60832611529, 3062.7783848257154
SELECTEE, 360, Flight88, 0.8955196982186397, 10448.030178136025, 3870.9951809993972, 0.8991730216835251, 10082.69783164749, 3735.6395466253953
SELECTEE, 360, Flight89, 0.8955196982186399, 10448.030178136014, 3870.995180999393, 0.8991730216835249, 10082.697831647514, 3735.639546625404
SELECTEE, 360, Flight90, 0.7925481641694708, 6223.555074915876, 2305.827155256332, 0.8263269919662545, 5210.190241012366, 1930.3754842950814
UNKNOWN, 240, Flight1, 0.2500000003776216, 22499.999988671352, 6722.999996615, 0.7500000004209665, 7499.999987371006, 2240.9999962264565
UNKNOWN, 240, Flight2, 0.2500000003746464, 14999.999992507072, 4481.999997761113, 0.7500000004201137, 4999.999991597726, 1493.9999974894006
UNKNOWN, 240, Flight3, 0.2500000003689514, 44999.99997786291, 13445.99999338544, 0.7500000004183334, 14999.999974899998, 4481.999992500119
UNKNOWN, 240, Flight4, 0.25000000043115056, 52499.99996981946, 15686.999990982054, 0.7500000004319015, 17499.999969766894, 5228.999990966348
UNKNOWN, 240, Flight5, 0.2500000003673229, 44999.99997796063, 13445.999993414636, 0.750000000417788, 14999.999974932718, 4481.999992509896
UNKNOWN, 240, Flight6, 0.2500000003858783, 29999.99998456487, 8963.999995387983, 0.7500000004231255, 9999.999983074978, 2987.999994942804
UNKNOWN, 240, Flight7, 0.2500000003717365, 22499.999988847907, 6722.999996667755, 0.7500000004192284, 7499.999987423147, 2240.9999962420366
UNKNOWN, 240, Flight8, 0.2800056503842458, 64799.49146541787, 19362.08804986686, 0.7500000004398673, 22499.999960411948, 6722.99998817109
UNKNOWN, 240, Flight9, 0.25000000040781567, 37499.999979609216, 11204.999993907235, 0.750000000427823, 12499.99997860885, 3734.9999936083245
UNKNOWN, 240, Flight10, 0.25000000037672837, 29999.999984930862, 8963.999995497343, 0.7500000004207138, 9999.999983171449, 2987.999994971629
UNKNOWN, 240, Flight11, 0.25000000036538467, 7499.999996346154, 2240.9999989082307, 0.7500000004171189, 2499.999995828811, 746.9999987536487
UNKNOWN, 240, Flight12, 0.2500000003827806, 29999.999984688777, 8963.999995425007, 0.7500000004223483, 9999.999983106069, 2987.9999949520934
UNKNOWN, 240, Flight13, 0.2500000004414207, 22499.99998675738, 6722.999996043105, 0.7500000004335431, 7499.999986993707, 2240.99999611372
UNKNOWN, 240, Flight14, 0.25000000036982967, 37499.99998150851, 11204.999994474743, 0.750000000418621, 12499.999979068949, 3734.999993745802
UNKNOWN, 240, Flight15, 0.2500000004539859, 52499.99996822098, 15686.99999050443, 0.7500000004354346, 17499.99996951958, 5228.999990892451
UNKNOWN, 240, Flight16, 0.25000000043115056, 52499.99996981946, 15686.999990982054, 0.7500000004319015, 17499.999969766894, 5228.999990966348
UNKNOWN, 240, Flight17, 0.2500000003656138, 22499.99998903159, 6722.999996722639, 0.7500000004171977, 7499.999987484069, 2240.9999962602396
UNKNOWN, 240, Flight18, 0.2500000004170416, 52499.99997080709, 15686.999991277158, 0.7500000004295144, 17499.99996993399, 5228.999991016276
UNKNOWN, 240, Flight19, 0.2800056503799001, 64799.49146580899, 19362.088049983726, 0.7500000004332044, 22499.999961011607, 6722.999988350268
UNKNOWN, 240, Flight20, 0.2500000003698312, 44999.99997781013, 13445.999993369665, 0.7500000004186206, 14999.999974882765, 4481.999992494971
UNKNOWN, 240, Flight21, 0.2500000003678447, 22499.99998896466, 6722.999996702641, 0.7500000004179669, 7499.999987460994, 2240.999996253345
UNKNOWN, 240, Flight22, 0.2500000004225893, 37499.99997887053, 11204.999993686515, 0.7500000004304784, 12499.999978476078, 3734.9999935686524
UNKNOWN, 240, Flight23, 0.2500000003827723, 14999.999992344556, 4481.9999977125535, 0.75000000042235, 4999.999991552999, 1493.999997476036
UNKNOWN, 240, Flight24, 0.2800056503923007, 64799.49146469293, 19362.08804965025, 0.7500000004520995, 22499.999959311048, 6722.999987842141
UNKNOWN, 240, Flight25, 0.25000000036632164, 14999.999992673567, 4481.999997810862, 0.7500000004174473, 4999.999991651054, 1493.999997505335
UNKNOWN, 240, Flight26, 0.2500000003800571, 44999.999977196574, 13445.999993186337, 0.7500000004216305, 14999.99997470217, 4481.9999924410085
UNKNOWN, 240, Flight27, 0.2500000004246228, 44999.99997452263, 13445.999992387362, 0.750000000430819, 14999.999974150856, 4481.999992276276
UNKNOWN, 240, Flight28, 0.2800056503781787, 64799.49146596392, 19362.08805003002, 0.7500000004305745, 22499.999961248297, 6722.999988420991
UNKNOWN, 240, Flight29, 0.2500000003917876, 14999.999992164248, 4481.999997658678, 0.750000000424519, 4999.9999915096205, 1493.9999974630746
UNKNOWN, 240, Flight30, 0.25000000040390197, 22499.99998788294, 6722.999996379423, 0.7500000004270685, 7499.999987187945, 2240.999996171758
UNKNOWN, 240, Flight31, 0.25000000040918186, 22499.999987724546, 6722.999996332094, 0.7500000004280858, 7499.999987157426, 2240.999996162639
UNKNOWN, 240, Flight32, 0.2800056503821745, 64799.4914656043, 19362.088049922564, 0.7500000004366918, 22499.99996069774, 6722.999988256485
UNKNOWN, 240, Flight33, 0.2500000004003999, 14999.999991992001, 4481.99999760721, 0.7500000004263678, 4999.999991472643, 1493.9999974520258
UNKNOWN, 240, Flight34, 0.25000000036983944, 59999.99997041284, 17927.99999115936, 0.7500000004186147, 19999.999966510823, 5975.999989993434
UNKNOWN, 240, Flight35, 0.2500000003827845, 37499.999980860775, 11204.9999942812, 0.7500000004223478, 12499.999978882608, 3734.9999936901236
UNKNOWN, 240, Flight36, 0.2500000004267198, 44999.999974396815, 13445.999992349769, 0.7500000004311701, 14999.999974129794, 4481.999992269983
UNKNOWN, 240, Flight37, 0.35200508534236163, 64799.49146576384, 19362.088049970236, 0.7500000004359576, 24999.99995640424, 7469.9999869735875
UNKNOWN, 240, Flight38, 0.2500000003839624, 14999.999992320752, 4481.999997705441, 0.7500000004226528, 4999.999991546944, 1493.999997474227
UNKNOWN, 240, Flight39, 0.35200508533891905, 64799.49146610809, 19362.0880500731, 0.750000000430947, 24999.999956905307, 7469.999987123306
UNKNOWN, 240, Flight40, 0.25000000040783227, 44999.99997553007, 13445.999992688385, 0.7500000004278232, 14999.999974330607, 4481.999992329986
UNKNOWN, 240, Flight41, 0.250000000374262, 37499.9999812869, 11204.999994408527, 0.7500000004199956, 12499.99997900022, 3734.999993725266
UNKNOWN, 240, Flight42, 0.25000000036516096, 37499.99998174195, 11204.999994544496, 0.7500000004170357, 12499.999979148213, 3734.999993769486
UNKNOWN, 240, Flight43, 0.25000000037586817, 22499.999988723954, 6722.999996630718, 0.750000000420468, 7499.999987385961, 2240.9999962309253
UNKNOWN, 240, Flight44, 0.2500000003982927, 37499.99998008536, 11204.999994049507, 0.7500000004259261, 12499.999978703696, 3734.9999936366644
UNKNOWN, 240, Flight45, 0.250000000399314, 14999.99999201372, 4481.9999976137, 0.7500000004261442, 4999.999991477115, 1493.999997453362
UNKNOWN, 240, Flight46, 0.2500000004170579, 37499.999979147105, 11204.999993769155, 0.7500000004295175, 12499.999978524123, 3734.9999935830083
UNKNOWN, 240, Flight47, 0.25000000037762427, 29999.99998489503, 8963.999995486634, 0.7500000004209664, 9999.999983161346, 2987.9999949686103
UNKNOWN, 240, Flight48, 0.25000000037762665, 37499.99998111867, 11204.999994358259, 0.7500000004209655, 12499.999978951726, 3734.999993710776
UNKNOWN, 240, Flight49, 0.2500000003797243, 7499.999996202758, 2240.999998865384, 0.7500000004227358, 2499.9999957726413, 746.9999987368652
UNKNOWN, 240, Flight50, 0.2500000004336055, 44999.99997398367, 13445.999992226321, 0.7500000004322954, 14999.999974062275, 4481.999992249808
UNKNOWN, 240, Flight51, 0.2500000003698312, 52499.99997411181, 15686.99999226461, 0.7500000004186204, 17499.999970696575, 5228.999991244137
UNKNOWN, 240, Flight52, 0.2500000004288599, 52499.99996997981, 15686.999991029968, 0.7500000004315268, 17499.999969793123, 5228.9999909741855
UNKNOWN, 240, Flight53, 0.25000000036895853, 59999.99997048332, 17927.999991180415, 0.7500000004183276, 19999.999966533793, 5975.999990000298
UNKNOWN, 240, Flight54, 0.2800056503783235, 64799.49146595089, 19362.088050026126, 0.7500000004307948, 22499.999961228463, 6722.999988415065
UNKNOWN, 240, Flight55, 0.2500000003935037, 22499.99998819489, 6722.999996472633, 0.7500000004249, 7499.999987253, 2240.9999961911963
UNKNOWN, 240, Flight56, 0.2500000004414207, 22499.99998675738, 6722.999996043105, 0.7500000004335431, 7499.999986993707, 2240.99999611372
UNKNOWN, 240, Flight57, 0.3520050853462444, 64799.491465375555, 19362.088049854217, 0.7500000004421725, 24999.999955782747, 7469.999986787885
UNKNOWN, 240, Flight58, 0.25000000040645987, 29999.999983741607, 8963.999995141992, 0.7500000004275655, 9999.999982897378, 2987.9999948897366
UNKNOWN, 240, Flight59, 0.2500000003840032, 59999.999969279736, 17927.999990820786, 0.7500000004226383, 19999.999966188938, 5975.999989897255
UNKNOWN, 240, Flight60, 0.2500000003678462, 37499.99998160769, 11204.999994504378, 0.7500000004179658, 12499.99997910171, 3734.9999937555913
UNKNOWN, 240, Flight61, 0.2800056507002419, 64799.49143697822, 19362.088041369094, 0.7500000007913417, 22499.999928779253, 6722.999978719241
UNKNOWN, 240, Flight62, 0.2500000003935282, 44999.99997638831, 13445.999992944828, 0.7500000004249003, 14999.99997450598, 4481.999992382387
UNKNOWN, 240, Flight63, 0.2500000003865374, 14999.999992269251, 4481.999997690053, 0.7500000004232901, 4999.999991534199, 1493.9999974704185
UNKNOWN, 240, Flight64, 0.2800056506216095, 64799.491444055144, 19362.088043483676, 0.7500000007202348, 22499.999935178872, 6722.999980631447
UNKNOWN, 240, Flight65, 0.2500000004414823, 37499.99997792589, 11204.999993404255, 0.7500000004335443, 12499.999978322785, 3734.9999935228484
UNKNOWN, 240, Flight66, 0.28000565042900855, 64799.49146138923, 19362.088048663103, 0.7500000005047562, 22499.99995457194, 6722.999986426096
UNKNOWN, 240, Flight67, 0.25000000134917494, 29999.999946033, 8963.99998387466, 0.7500000005460481, 9999.999978158075, 2987.999993473633
UNKNOWN, 240, Flight68, 0.2500000004245514, 22499.999987263458, 6722.999996194321, 0.7500000004308173, 7499.999987075482, 2240.999996138154
UNKNOWN, 240, Flight69, 0.25000000038724873, 44999.99997676508, 13445.999993057407, 0.7500000004234548, 14999.99997459271, 4481.999992408302
UNKNOWN, 240, Flight70, 0.25000000044435716, 29999.999982225712, 8963.999994689044, 0.7500000004339928, 9999.999982640285, 2987.9999948129175
UNKNOWN, 240, Flight71, 0.25000000054439026, 14999.999989112193, 4481.999996746724, 0.75000000044781, 4999.9999910438, 1493.9999973238876
UNKNOWN, 240, Flight72, 0.25000000134901007, 14999.9999730198, 4481.999991938316, 0.7500000005460382, 4999.999989079236, 1493.9999967368758
UNKNOWN, 240, Flight73, 0.250000000407776, 14999.99999184448, 4481.999997563131, 0.7500000004278223, 4999.999991443553, 1493.9999974433338
UNKNOWN, 240, Flight74, 0.2500000004051756, 37499.99997974122, 11204.999993946676, 0.7500000004273142, 12499.99997863429, 3734.999993615926
UNKNOWN, 240, Flight75, 0.280005650415592, 64799.49146259672, 19362.0880490239, 0.7500000004860965, 22499.999956251315, 6722.999986927893
UNKNOWN, 240, Flight76, 0.25000000096229613, 22499.999971131117, 6722.999991373978, 0.7500000004993375, 7499.9999850198765, 2240.999995523939
UNKNOWN, 240, Flight77, 0.2500000003858677, 14999.999992282645, 4481.999997694054, 0.7500000004231265, 4999.999991537469, 1493.9999974713958
UNKNOWN, 240, Flight78, 0.25000000041213416, 22499.999987635976, 6722.99999630563, 0.7500000004286345, 7499.999987140966, 2240.999996157721
UNKNOWN, 240, Flight79, 0.25000000039628617, 52499.999972259975, 15686.999991711282, 0.7500000004255027, 17499.99997021481, 5228.999991100185
UNKNOWN, 240, Flight80, 0.25000000051319504, 44999.9999692083, 13445.99999079944, 0.7500000004436791, 14999.999973379254, 4481.999992045721
UNKNOWN, 240, Flight81, 0.25000000059841004, 7499.9999940159005, 2240.999998211951, 0.7500000004631345, 2499.9999953686547, 746.999998616154
